Title,Company,Location,Salary,Job URL,Job Name
Software Engineer L3,Funnel Leasing,,$125K - $130K / yr,https://www.ziprecruiter.com/k/l/AAIvUV7y8LmTFTVo6FlafBaHrZldB7kpx-3gO2-96jKliKL927985-DzCsbeB12HE0_b4IcDbY2JoZa9fxL4oFDSVfPz48n9Ud7W3kyxeuLy1IfJvZPekvn0yIutBjjAELQH06J9-t0WIk00PscLLo_6Q-X9ttLm4INxPhr3k35Cxsoaj0qQ9ebWOTQqZfWqNq1yINpQCHDINy2zAApxVuxKP-IJtn_VaZz3rVYZrlP7WRBS44q6sISoiMP07oab11cVnMhS5lBZ9e9TjS-BF7pmSqI_AehqfXjqt5uFjQQoyTtxl7tDPlpcag,Software Engineer
Software EngineerNEW!,Datavant,,$120K - $155K / yr,https://www.ziprecruiter.com/k/l/AAK6B_LofcC0K6qAyiz_zHCXItyb8IDQU4Yr4Q0E7xOJGh7MlG8naGKnvRfFhUoqcsdSqZgs-bfvZwS7SHO4mP0IjVeFyUNH8j64dKeEkhtsVKG0pMBbjqPWR3GjGvxwsXlqQ8g4c1ebLCdFIClCARJUliNhRcrVgn_gMcsAMwoLHxD_rCTaEQ2AaI6GFc81GXn883_P_zb1-EZFqCtByqlBctQ9dZLJPMFgNaNn-DuiRA1tbV8yqiasOf1VjhaSuKVFK7C07Vf6H3VwSlmvIzrzIEyC39kAo2dhGOphRa2WixAZeDyBd1Kvbg,Software Engineer
Software Engineer,Siemens Corp,"Bellevue, WA",$111K - $158K / yr,https://www.ziprecruiter.com/k/l/AAKGiWIvd5PC6J3IzBS-50GsvSBbP8SiAeUL5AhLOkNaSmXbImtJIs3RPX8kO0D9ht1n0vuU_x3x3gHjul16ZSfs3ImbDsnDWL5WFZX93DD8s-TlIRuOHqmNTXvHG2HbHWh4zuREgIcID_MZhZsuAgyqGiJyvo8m24Gytww6nsZXjD9hIGpJG0Kel0pTj1pb4hO68Rw-FeQPJxdfnpfGkdVVt7A20hBbFSoSlVyWpfbOjVX39BsNbuXOsJTKHy2G-O43pzu1madOWwdXySj30wb1PU0pMgQJUIG3C_sMjEvrEwl9QtrsD0Zg4w,Software Engineer
Senior Software Engineer,Engenium Staffing,"Orlando, FL",Salary not specified,https://www.ziprecruiter.com/k/l/AALaRjs6uDohZCyoVsyPDMv7GbXRrEdkW9x6FBZU1Z_HZBWxcT23yvMykmBBPF1zLwdoYQKwnASBe6T1_-MtMO_GfYftMEDyMfGiSOZrCEVHCJevfg0jf-jyHmNOBvMgx1uHpTTwKnKbt5Li0_6K4tIgm6lBSm9bcLjL7OmPRzK1uQtMuOnTPeGl3Q8AB1cBxVjrr2ZbQKhGGnKiotDRkjCdv9Lyk77FiTcX9AKCjUtlpDAYx0dj1UlHW9-dGdAT3W4_D-ipRShmaXEEew6rE74TnX5YHt1IX7S-PYc3C-gMNLdTbne5GLAJww,Software Engineer
Software Engineer,Cotiviti,"Remote, OR",$84K - $124K / yr,https://www.ziprecruiter.com/k/l/AAI3MwEL2bzwus0qKPBBekA97_ZcbXmA8st7JUDRlBrmCQlLO2EfO9g4D04uU0iLHrcdBVYd-wXPnKyiNE8mbFoc7-8zZtxycpn2RAYxrkOmegJvvafz2NQcqrt78cwm0FF200JPfxy1IJrBWa-MvYq6pFfVj08wJC6mpzzKlgamU7y3LWiUl3iQxlojqLsomGmnNLCH3jQzrbJTZZEtQHfTMX1apL0md6tc__bN06TZJSVvi-A6WMnqdSLREkA5z88QFWE2dCsNp9M8bbnZ1pr0cYpprfJAWxEZA3Jtn39U0L2cZUaM7tM_hw,Software Engineer
Software Engineer,"STATION AUTOMATION, INC","Littleton, CO",Salary not specified,https://www.ziprecruiter.com/k/l/AAIuTlBkhWetDx62WNxS_y-aOtqVBBGnBtY5dk0BGXeGCAh0W9LyuQiBKyWjyOkt1Krujh-uM_w8SR7Fm6pBGDYCJFgH3fOXTExRb9tIDPtKVRBsPAZZfJ-cQRzf4qr48sI-4M1ZVKonMHZfug-GnxsFOpL5rohu0lds_0hnz7uE-zBQ9YWThqTAoXIOnJpa7PpRyHSTHP4P7dWJ8tw-WhzmJ0UyoNdFKZCMnAQPgLJiBU0QPyBFnKBCOh4wiJmQvuG3a1K1zE_HjIy_9xjxOloGIzC0_7NfNQM5d5jvrK5WzuJ-75eGd0qGZg,Software Engineer
Software Engineer,ShortList Recruitment Limited,"Dallas, TX",Salary not specified,https://www.ziprecruiter.com/k/l/AAI1ksCO51lGMJBlf46uLI5azbgJfArYDKDCpLF1TjuKxkguaeiRo0lZT6QHXt_p2b2lunC_kBYA9pW60ZQU7Wu2LY92b8MuBf_-Yig9jR_oRpKt_3TbYLIUHNcphtM-o9y6j1JkZSmEXI6M_Mg_DGVz_FNJVFtLySMoMwl23zH5je5b7Qdy61l11qGGsi3a5v6-VBbtBuAq2eG5K0sAxj7xrctrpu4A2PIHP7h7XBBlTOCbVdDa61aixabaJzrymazsD5z4s4Gd4zXPt_-d2yn5VdOxprVD5VdnmwRyN2Hg-xo9G36kkRk2Tg,Software Engineer
Remote Software Engineer,"Global Channel Management, Inc","Framingham, MA",$69 - $70 / hr,https://www.ziprecruiter.com/k/l/AAK3hHntENpkL4RfbVlCej8WCGzdO-kAM1y5A_iaqC-IlwVCdfzQyv8oEyUz7CE5ynMB_Mgxl8b2fI-cgne3fyLuAVVuGFHjTZOwCvTScEHf0vxdWFvZtIdqawmRhjBTtMpYVhSZuEXLIuuTQWBWt33CsROA8HXHfyQqIBOsTO1mH2ZnndZd9ieYIDJzoEo-aO1msfrobgcxpRoFvpBK6y10njrJmeiWOKpx6epsbHIgl-uqHTydNCHpaojanVAIdpDFDLbWuTuc_lmUJC1K1rhyY3p-o0yKD-C4QAhSKwIK9htJM_7_JYTvmw,Software Engineer
Software Engineer,ShortList Recruitment Limited,"Dallas, TX",Salary not specified,https://www.ziprecruiter.com/k/l/AALgcF_syV361mHTJh4cI4SPWhv1MUB0LEttzdATAGkx15FMhwNN3cCvxxAPdvIhR6pUKMw8trIjfx2bOkslmTF6A6eZ0YRB3Gm_sZjYFOB7nCizLtbWBLo8myVBV9a8ZqCnwvfyxK3dK8uvU8EQty2KdbrfYTbF-q852P7rrgUjQMLtza_qeFI0D5T63zZZw7h8d2IMppkF7iPO3oRhR_z9ogHqveFpxuFMyOHEKtEXLfqGNi8lK5RF0KuGMhoyNow5odepWNKwYqM21XOx8QB9Nl8HE4Fewd2NOUtHQmuVUCNZw9aeRUZLNw,Software Engineer
Remote Software Engineer,"Global Channel Management, Inc","Framingham, MA",$69 - $70 / hr,https://www.ziprecruiter.com/k/l/AAJsA5LBAfY8bUWc6qKBQ549k1DGy3jdv3VnMBTAnf1Esk2Er4RGBEKlos5XuEcd0opzcnf9T6Hg-tb_1MoKORI7I7d8AhixkBcBAuMFebJjr8ddETHiWDBi8VnsErsXU99ePLcf9Fzj1GN-GI5E4dg9h4OquO_Wv_XJeYYmOWdIv7zvplgcxDVmA8PYEXa2AYFRXi7Fw09Dkek55a3xb5AkTQiqIVuA_ZhszwSOCk2IYtHaGVFEx1ABstI3B5blpYWBOqH86gqbmxg9WCAFQreMJJwc6QAfIBLHqn1BbXaNp-Ic-b6ngp--qA,Software Engineer
Software Engineer,Peer Supply,,$110K - $140K / yr,https://www.ziprecruiter.com/k/l/AALUFzm6ZVBZL0E8wOyVqY0HiQ_nWpQFFpXzv9GdrkUbcz4Pz50WdWYNl2E4uDDDBlPyWsBSVOGJqi-4N5PGcUMCc-R8THaSpkLV0tC3Q2rSR_4tORq3LjSkHSv0EymhrD85NJx5u4DrYfUqkhm95qIB5aVghmzdrjIGP0ataXQUNfRWyqo9eNNfHapuWPRGRFbWOhwxXBsUOvV6qXEZ0KCXRnoXO-3seCJ3OEOvGYl9JCIdLmgLmeHqXlQ8Rs3LaQEzg0AD8GyXhhn_bg77B2zveIKDgjtLkRSR6h5-ryFCyrD6P1UFQvO9Sg,Software Engineer
Software Engineer,Snapsheet,"Chicago, IL",Salary not specified,https://www.ziprecruiter.com/k/l/AALOoAF97V1wd-P5RVVSD50J02ozrQom-SBlMoX3uSx3ctSaWKmeUlxHCF-x_r1zA2hvGCK5FBRKBWKSJPgGoGqlKGPs-1UnahVXiHA9CxafACG3Vy2wSBJRHEZ-ucuBeDbVQqeCXVmQlOeS1WI-gz6dr48RTOwhlgqX6scdmbHLWfL_vhVhXiifdLwN4NX7KywaS0WYdw34IN-AVoE8WOGA-BfMMqBH4yQuuhfGqxkpwnKvGDA3unkWrpzwFdSBadpUe6gQaOOIXl9hLPmvHX-MtaI7Co06J7FGxKOZVbjCP4IjuTAhvRTq2w,Software Engineer
Software EngineerNEW!,Relyance AI,"New York, NY",$135K - $160K / yr,https://www.ziprecruiter.com/k/l/AALM0SEAf7KsygMEYGC6nIiQwHwn34srkwEPKH4QDB4hs488Fduzdn5EldUrRy-iXnwYonT84WIBRWPGTcTaeKJk17akNrjHDfS365jLbGfXFNBNP2ls_lwAJ_nw5Q-UhXlnikd_S-1R8OSVd0daTW1amn3hdMn_Wx5TLUeYDc1CUO-n2Z_jl8vpFbbbCaiBaHshG339jt7S1WIyiQ-ANRknepY5OaWHHusgFLHGd2yCIwyMRuG6YwQvk1zsGjes9ZWC959QNnzl4gv0e9NToeNW2TCjcphRQjBJobW0CvSOAIrtpVG69c80Xw,Software Engineer
US - Software Engineer IV,"Datum Software, Inc","Alpharetta, GA",Salary not specified,https://www.ziprecruiter.com/k/l/AAIsjH0vHoH2FlmRjdZfDUMgLh8uLVenXOoWawowDn1IMwHIYLHac802edJLNBou4MWNFo8Sj5qoPaq_O10ufewY-okUjHuClKU6xYaZN86qx4nc6IY9JV_rB1SIq79OZrdis2KCc7_rruOpG9_JA-6VqGnAT2dYXmc10t92uu8yn_SPIkzEGaM2q5yMa0nsQUjKlHLpXltbrbARCOJ_XjUVQ7SxatecEhtZA-LqfDCNhS1fOkGT9XBEdBgJQY-YgXOqJliRuSqTk19FsKzUms5a3hX_JcTQpLib-UzNqpqDCjnyszDImUJ2pQ,Software Engineer
Software Engineer,EVERSANA,"Overland Park, KS",Salary not specified,https://www.ziprecruiter.com/k/l/AAKnhLwkxUWLUc4KCksUTTz-2z3jRIYfvxQ_z3DWI4KhGMkssak9mhGqUO-jk-mGzcOvYMIyLWPBte5ok8JAKTib-NdCIXQv_bkFoT7B06SvBx2-J6bHDp-vWVqtIZoGQjmkO64UmEf_HNw5USlIMcm56Xj-g_Xyv-1jImBJgXHGfAqXOxzaCThkEBHHskdPTEasXjjmEEqfpOzzCMHswr9R1vC6O1FYFDmATF2XKDtPRAXIiVwR8WVPNkJKrMPn1tr6V-VpiHnGYL-WscxLAVgb0DvynNJIjnl-aohOlMI-7QJ78Eh7xIPJQw,Software Engineer
Software Engineer II,TheIncLab,"Nashville, TN",Salary not specified,https://www.ziprecruiter.com/k/l/AAI3m-HnnJHsu8zWzNgKKLYIfci9A4A0A1azmQk6Wbdu2wBYNT691DwuDZCkS_kqenk8TTCztpPGWZoN4GcpHLzXGMa2WBOSF40h6Qh5D-m3kqIkZPJL3p5LsyxIrYvQDSYdM6dUNzPtJlpox8EOQYKEya-okzpeBFJmC3MijtAc6CzmLpETy41XvlM9MYRiRmHyXiIzIyFj3BzWjAXubFUhraoFCFMGwU0gsD4htgY18RqJml5yXirXD0b833tQoOVJfkLxugSL5wzUP6swTim4nw9Fk27QsSVowQ-xzaXFHhf0Nr0jD77-BQ,Software Engineer
Software EngineerNEW!,Palomar Holdings Inc.,"Minneapolis, MN",Salary not specified,https://www.ziprecruiter.com/k/l/AALWNgQ9HQtYtDq0EDdsleX0wptsXy_rjdQZ0cG5v8SYD79XtUuwS6rx2FIehr0ZHgWoH3o0eFY1OAoekSgshAsyOAxC_eRnfJ3B3TZYxgAw9Qj_MQrCrFJGuxXd9D2_kcWmaGEJr3m4T4Y-JVegNS3bPd5FUsKwMcv-RH19AKg0BRGOSVMugvUgj9r4KFwtglteNb6cqKlxo-H_RXIYbFry5ili9slyZtJm0LV95skhEh5EYmvpO1YQhc-aqHtSp5xsCWSIvP2m_uDnzg1TywoYWTpz_jwlHEWo1fuwUOmhOiVkd8G6zAyTeQ,Software Engineer
Software Engineer,2Bridge Partners,"New York, NY",$100K - $150K / yr,https://www.ziprecruiter.com/k/l/AALfPwb3UOuLv8bf0DigfcwYtz-IbQmMKg7J7GgXPaELEsQj3O7_VUOzSG5XVLKIusBR0t5LcuwYvUD53z5hePb_yojSRebIlr3DDXfynBjoDMaAlvwn89HZUYE5V9lG-Na0Elb5XYtzwWuOFQxWnZrSEB6bhIAo_LJp6e2Ce214RHvm6ykk4Dhb_iGsioVBn22cZZaMMxMu8M_Y8lD5byd-3sU3nRdFeZtEVDH6LOabHvZnucpljR0LsctKbCRsi0gBdDhGkOsst0XGDuf5oTACaxZYJ5YT6F1I0Sl1PweYXqtsTnrk6-ZUHw,Software Engineer
Software EngineerNEW!,Palomar Specialty Insurance Company,"Minneapolis, MN",Salary not specified,https://www.ziprecruiter.com/k/l/AAL6F63K9qi24jed_eFwI5wwr8m3hzER1TTq7AIJb799J4d1agAqdQE9GtcX79S18SD5c79n7ygyjCEH7DeH6DH5SX06ftJQ5cxJQCBpEivemDDjuiiHS8JgHWKdpWe7IidKWMBrRrpAjXQxr07SD_AFmd4SZIPKbIMvUTFPASU_UEb2P1g8OcgEWPi7IhcDFfZP8BaXLKbDvsHaOwjVSMUXWRalL_rlO_uIJbqU0dol1OdSouWJDlGaioUi8S27zizowMrVcj10Jpa8tyRCR0Ytl6_no11fUUflqy0KFmI8sq5PUYxOik5Oeg,Software Engineer
Specialty Software Engineer,Genesis10,"Wilmington, DE",$58 - $68 / hr,https://www.ziprecruiter.com/k/l/AAITwsPXY3k_tllj_KggiZ3qNCgo_BDslXiWPwWIIi6mHuLC71JrrPNkGv9Phi7ve-hzE9zh4wtAFQgITE0CDeyXH9Bz0UfaQvQtOHhWDnevG7P_s7hkhrtnyuqM1rjVh0x1zOxDoOavkIk3lYYh10BBN4XUXCQIRwFpqLzQLH1bK3YFwUG9R7A4Jank1i18rjHfSxyaLDaZxV4AWQqCFrpWw_PCJdVGSCAfIylPwEihtslaEB0sD1ZqDMx2q8nzsZq1I_KG4GOqTE-L_sHzBZ9iQr0bT3I8TtytjCQl6Y2_OBZSZSZxxEzl5g,Software Engineer
Senior Software EngineerNEW!,Eclypsium,"Portland, OR",$130K - $171K / yr,https://www.ziprecruiter.com/k/l/AAKWk_qnI5lwtce17HnmGB_QkXdsqi8nxu5COoEx8rd9Xn8XlEh_3YwBdtdmKbUEGK0_yz6lTro0NE-RHE64VYcgLv-V3xp5yX-eb08_pD_zJGE805mTJRDC_qvhfOHZuNNAbrfOleVosiJMntkcWTX0YXGdcp2FgRJ7hWyeuA5-a1ZPNlPy_hFB6J3cb1hCCAyynHXa2ihuSUdxhCszS8aChYCPWxsfEvMsBQ8yBgFzUzyISKEUlQgagl_1pVKljAFYSDqZbBYj4GAMIQ5XeT9QPBKKb7ynX8NRgWx1aF6wXVkhVWWR2tdzew,Software Engineer
Software Engineer,K.L. Scott & Associates,"Atlanta, GA",Salary not specified,https://www.ziprecruiter.com/k/l/AALZmSpuss6Ls2g3jtdyLz3Ron-aUsPhTBlcuRQjoKrldKx0RJF-rDP3mPq56eS8Z8veJ4m0K7uTcYpeQT02eYxtQYcmmv9auxnSS2P164KNVoVaCtN3hsR2uax8B-Dgdh7Eosvczh1V2EKPEwxwiOyyrsNzyLUtDGpVROcyvdSDGR1_NOYNKaPqk5brff2L54M1KO4Z0ohcbeVaM2MLHdWo7gKgpSUZ3vrO6NNgNWTLvLYiUB62lx869k6dWbNsyyK4v-MaIz7h04QTy2n9QVV31ZIOlRroxPhQ_HkrRTRgdbkbYpWaoQ_yFQ,Software Engineer
Software Engineer,Confiant,"New York, NY",Salary not specified,https://www.ziprecruiter.com/k/l/AAL40VISbtITTu4UDXNhIR4NZdfYyPXLGwZ9lOUIamA_aWf_uxbgWpv2REPv4jf8mYiBwbg6PTKCaDYbhErLVbgGFdod-4j01BwWM1WOG_UQQgNBpd9BvR1sMTeFagE9Nvd-Os4Lpe9OxeLP2nlMKtpLslm2evvgvVXqYVj08ztlnl5IWeVYUhzZWkHUP6zlLFjNHhOd_XO0h3OWZpKOWKs9GlII5OuGAoxDT-6dDLZmKHxjj6spbDOKbUaXcUP2F2EkEZASNU3GxU7pU-LeMZouM_-6KMdnIscbGGx9nyGCtFKiP9yyMLqQ_w,Software Engineer
"Software Engineer, Software Engineer",Alpha Omega Integration,"Silver Spring, MD",Salary not specified,https://www.ziprecruiter.com/k/l/AAJeXa_WdwfY0YlLIdWsm4ce2yfCkOe5932zMrXAD7SwskD0eOPWGfLjJAdABgNun-LvrnYlkOQnxWAYuvONyMno_3RdYVNECENxkfg3v0I9riZk0kOLqP6TVoZjviqKotNWYm0g4w96liHbFBMA3oE4QH0oeohVkkV0dafy6CqrqK9VeMmnCSPHoOcms0TOgz8Ykwcsef3JkNk31SIWZYgeH4fyGcIXCFO3uNAiWecEjsCiLZ_-pXOe19UNABi0Lmetucvt0FCx399zP-XsHcdEMPsM41kKuK7ww2dQFzsi4sd2jPi0RdrpxQ,Software Engineer
Sr Software Engineer - Billing,Natera,"Austin, TX",$121K - $160K / yr,https://www.ziprecruiter.com/k/l/AAKjs421hCji-p--2Irjmag4AQZ9DDRLk9Ik4JYRJ9l2qEVh8sU9x5IJqXq7CN3CH58zrIGEcaea86ohSkfszzJfprNaZ58eDEt1ZoSbAOctXc_f60pofpNN-CYTYi4-7lh_WfhhJcXTIpZDQVdh_fswV_AlIeIvl7HRhjbxqFG9WrYvOt-OP8LzxJOTINn-QedUi4gCBXYghiYs1VoxsiK7bZGZD474Rx4Hf2MfFMuOI-ZrC_d9bse2ibWKgYHXQpaogZbRwihVKBYKx0Oz49AAaPRSAQZDtmuC5aiFiuw4Mu-jMWcDYrciRg,Software Engineer
Senior Software Engineer,Starcom consulting limited,"Chicago, IL",$126K - $166K / yr,https://www.ziprecruiter.com/k/l/AAKsKFIHCVwhdKLpsvcVUTeWh4uAYXZk6MRNEO7oRSV5-m-1-EFMJcBnr-s7DMvMWEDpqXdWuFFoQQnvS5u51S3FAHyTHtkNEL_-7dKfFAyNCZowKkDFLYmULAhFkEj-HglO-hhT5nR575QjxVJGDsE5GV5cKnhyXDUjqkyxOiRLgoxCjCK5vcm9FkY7STugZAY3KZu5YC4dkHznvsZueqDlEe2qi4ulWJEELj2y7hhtkl2wzBBOpYaHoDQftb2UAg2WdR8Shb1M4OFqlhoxrv-UyAAFM1917u8LaFWZkJ2ZazZz7A4su8nC1Q,Software Engineer
Software EngineerNEW!,Albertsons,"Pleasanton, CA",$77K - $105K / yr,https://www.ziprecruiter.com/k/l/AALxpiyovigonnvViVRonOMOw4VvaKBqhvHzcF0zw31ADe5n0mpQOBeJ4eOnBl_2HIpDpTbuGkLZ8Gu_uPwuJLcjI6AUdEjKUW1NXDWwPeWtRYFe8ALg_9AVk4Edq-GyHsLNPczd5fGDS9KDClv4YcrnOZQsAUPNCrlhdQPynLbxhxqAtwfZjfuWV-YAXXoZtlINDJYiBPLvPlFDzHpi46USZsMjvKMWTKvcgCiB_hat80Ba5qgg5L0XdM0RdPqp6ddXSgsF4hiYHpW06FSlQjkGkWx0JrQw0emZgeqy7U2gbx9OERFgLxRATA,Software Engineer
Software EngineerNEW!,Element Solutions,"District of Columbia, DC","$185,000 / yr",https://www.ziprecruiter.com/k/l/AALnYuVFI9upyOjdGWuxxZOtNOE6Gelm5uU5OHFqj23-z89xmyiyNuhDWLgReRgq9B2fZgc0AwpduR8kO5E5Rv7qUvhZmXbzsg6OOPRxgOPIL_yTJYDkrKFvlzk9_xgXxmaYzLpZKGJgXbRmYgD0A9B1B957xUx3FryeqsqbBQkDuucUEmMxpT22AjDvJl3MvcSvRSFFwWFMxClyNULCRoe5P2e-S8qe2pUtGVrrlRjHMsr4T7QIR3j42f5d8cULT_ci9XUTBjgPalruTZ7KuTFyHqQXyIO-ZgApvkpOrmpMkEx9CsPJPwfaPA,Software Engineer
